text,aspek,sentiment,hotel,lokasi,kamar,pelayanan,makanan,harga
penurunan pelayanan,pelayanan,negative,0,0,0,-1,0,0
staff lobi tidak_welcome,pelayanan,negative,0,0,0,-1,0,0
staff tidak_berseragam,pelayanan,negative,0,0,0,-1,0,0
sikap staff tidak_ada,pelayanan,negative,0,0,0,-1,0,0
resepsionis lemot,pelayanan,negative,0,0,0,-1,0,0
pelayanan respon lambat checkout,pelayanan,negative,0,0,0,-1,0,0
resepsionis menjawab cek nyatanya tidak_cek,pelayanan,negative,0,0,0,-1,0,0
resepsionis tidak_welcome agresif,pelayanan,negative,0,0,0,-1,0,0
keluhan berkali baru diberi remote,pelayanan,negative,0,0,0,-1,0,0
checkin lama,pelayanan,negative,0,0,0,-1,0,0
bawa troli barang tidak_bantu,pelayanan,negative,0,0,0,-1,0,0
staff diam tidak_bantu,pelayanan,negative,0,0,0,-1,0,0
staff respon lama,pelayanan,negative,0,0,0,-1,0,0
manajemen tidak_pengalaman,pelayanan,negative,0,0,0,-1,0,0
lambat respon makanan,pelayanan,negative,0,0,0,-1,0,0
staff hotel lambat,pelayanan,negative,0,0,0,-1,0,0
minta keset pelayanan_kebersihan telepon lima kali,pelayanan,negative,0,0,0,-1,0,0
pihak hotel dikonfirmasi jawaban diusahakan checkout tidak_ada tindakan,pelayanan,negative,0,0,0,-1,0,0
ruangan pelayanan tidak_dua_empat_jam,pelayanan,negative,0,0,0,-1,0,0
satu jam menunggu masuk kamar,pelayanan,negative,0,0,0,-1,0,0
resepsionis tidak_sopan,pelayanan,negative,0,0,0,-1,0,0
staff lambat memberikan keluhan,pelayanan,negative,0,0,0,-1,0,0
pelayanan kecewa,pelayanan,negative,0,0,0,-1,0,0
staff tidak_menawarkan penerangan darurat,pelayanan,negative,0,0,0,-1,0,0
staff kumpul meja resepsionis,pelayanan,negative,0,0,0,-1,0,0
tidak_ada fasilitas pelayanan_kebersihan,pelayanan,negative,0,0,0,-1,0,0
ada pelayanan respon lambat,pelayanan,negative,0,0,0,-1,0,0
tidak_ada permintaan maaf lapor ac kamar bocor,pelayanan,negative,0,0,0,-1,0,0
kebersihan staff tidak_datang,pelayanan,negative,0,0,0,-1,0,0
kedatangan kamar tidak_siap,pelayanan,negative,0,0,0,-1,0,0
resepsionis tidak_informasi detail,pelayanan,negative,0,0,0,-1,0,0
penjaga sarapan pagi tidak_ramah,pelayanan,negative,0,0,0,-1,0,0
pelayanan kaku,pelayanan,negative,0,0,0,-1,0,0
checkin menunggu kamar dibersihkan,pelayanan,negative,0,0,0,-1,0,0
satpam tidak_ramah,pelayanan,negative,0,0,0,-1,0,0
tidak_ada staff menolong,pelayanan,negative,0,0,0,-1,0,0
tidak_ada tindakan teguran pihak hotel,pelayanan,negative,0,0,0,-1,0,0
respon staff lambat,pelayanan,negative,0,0,0,-1,0,0
tidak_customer_oriented,pelayanan,negative,0,0,0,-1,0,0
tiba_tiba ruangan dibersihkan tidak_pasang sign dibersihkan,pelayanan,negative,0,0,0,-1,0,0
pesan single kasur hotel diberi double kasur,pelayanan,negative,0,0,0,-1,0,0
staff ruang_makan tidak_senyum,pelayanan,negative,0,0,0,-1,0,0
perlu tingkatkan keramahan,pelayanan,negative,0,0,0,-1,0,0
tidak_senang claim minta_maaf tidak_ada peningkatan,pelayanan,negative,0,0,0,-1,0,0
resepsionis ada tidak_sopan,pelayanan,negative,0,0,0,-1,0,0
resepsionis tidak_pengetahuan,pelayanan,negative,0,0,0,-1,0,0
waiter berisik menaruh cutleries trolly,pelayanan,negative,0,0,0,-1,0,0
staff lambat respon kebutuhan customer,pelayanan,negative,0,0,0,-1,0,0
proses refill makanan lambat,pelayanan,negative,0,0,0,-1,0,0
fasilitas pelayanan bawah standar,pelayanan,negative,0,0,0,-1,0,0
datang tidak_sambut,pelayanan,negative,0,0,0,-1,0,0
housekeeping telepon tidak_datang,pelayanan,negative,0,0,0,-1,0,0
staff lambat melayani,pelayanan,negative,0,0,0,-1,0,0
pelayanan_kebersihan kotor,pelayanan,negative,0,0,0,-1,0,0
staff perlu ditambah,pelayanan,negative,0,0,0,-1,0,0
tidak_ada tanda staff kebersihan datang,pelayanan,negative,0,0,0,-1,0,0
staff berbincang keras malam,pelayanan,negative,0,0,0,-1,0,0
lambat merespon permintaan tamu,pelayanan,negative,0,0,0,-1,0,0
staff tidak_siap,pelayanan,negative,0,0,0,-1,0,0
uang kembalian pembayaran hotel tidak_dikembalikan,pelayanan,negative,0,0,0,-1,0,0
pelayanan lambat ramai tamu,pelayanan,negative,0,0,0,-1,0,0
staff terlambat membangunkan,pelayanan,negative,0,0,0,-1,0,0
staff abai,pelayanan,negative,0,0,0,-1,0,0
staff lusuh bau,pelayanan,negative,0,0,0,-1,0,0
keluhan tidak_ditangani baik,pelayanan,negative,0,0,0,-1,0,0
staff labil kecewa,pelayanan,negative,0,0,0,-1,0,0
ada staff galak,pelayanan,negative,0,0,0,-1,0,0
staff tidak_tegas,pelayanan,negative,0,0,0,-1,0,0
checkin awal dibilang kamar full,pelayanan,negative,0,0,0,-1,0,0
minta pindah tidak_diberi,pelayanan,negative,0,0,0,-1,0,0
sarapan terlambat diantar,pelayanan,negative,0,0,0,-1,0,0
ruangan minta dibersihkan harus telepon berkali_kali,pelayanan,negative,0,0,0,-1,0,0
staff bodoh,pelayanan,negative,0,0,0,-1,0,0
minta pemandangan baik diberi pemandangan buruk,pelayanan,negative,0,0,0,-1,0,0
bell_boy tidak_ada,pelayanan,negative,0,0,0,-1,0,0
resepsionis judes,pelayanan,negative,0,0,0,-1,0,0
staff tidak_senyum,pelayanan,negative,0,0,0,-1,0,0
awal datang tidak_sambut baik,pelayanan,negative,0,0,0,-1,0,0
staff lobi abai,pelayanan,negative,0,0,0,-1,0,0
staff tidak_sambut,pelayanan,negative,0,0,0,-1,0,0
tidak_senyum,pelayanan,negative,0,0,0,-1,0,0
komunikasi merespon keluhan buruk,pelayanan,negative,0,0,0,-1,0,0
tidak_ada staff siap bantu menurunkan barang,pelayanan,negative,0,0,0,-1,0,0
menunggu satu jam order makanan,pelayanan,negative,0,0,0,-1,0,0
penjaga indoor playground kids tidak_ramah,pelayanan,negative,0,0,0,-1,0,0
kecewa pelayanan,pelayanan,negative,0,0,0,-1,0,0
prokes tidak_diterapkan,pelayanan,negative,0,0,0,-1,0,0
prokes tidak_diterapkan baik,pelayanan,negative,0,0,0,-1,0,0
prokes sarapan jumlah orang tidak_diterapkan baik,pelayanan,negative,0,0,0,-1,0,0
keluhan tidak_ada solusi,pelayanan,negative,0,0,0,-1,0,0
pelayanan bawah ekspektasi,pelayanan,negative,0,0,0,-1,0,0
staff hotel tidak_senyum terkesan dingin,pelayanan,negative,0,0,0,-1,0,0
konfirmasi telepon abai,pelayanan,negative,0,0,0,-1,0,0
melayani tidak_hati,pelayanan,negative,0,0,0,-1,0,0
koper patah dijatuhkan bell_boy,pelayanan,negative,0,0,0,-1,0,0
pesanan kamar tidak_sesuai,pelayanan,negative,0,0,0,-1,0,0
pelayanan kelas melati,pelayanan,negative,0,0,0,-1,0,0
ketinggalan botol tidak_diberi tahu,pelayanan,negative,0,0,0,-1,0,0
menganggap sepele tamu menggunakan motor,pelayanan,negative,0,0,0,-1,0,0
penerima tamu perlu belajar tata_krama,pelayanan,negative,0,0,0,-1,0,0
komunikasi bagian call_center sulit,pelayanan,negative,0,0,0,-1,0,0
mendengar kepala dapur mengatakan tidak_perlu ditambah,pelayanan,negative,0,0,0,-1,0,0
telepon pelayanan_kebersihan tidak_angkat,pelayanan,negative,0,0,0,-1,0,0
staff cukup defensif,pelayanan,negative,0,0,0,-1,0,0
cara bicara penjaga tidak_sopan sombong,pelayanan,negative,0,0,0,-1,0,0
resepsionis ketus preman,pelayanan,negative,0,0,0,-1,0,0
tiba_tiba ada buka pintu tim kebersihan,pelayanan,negative,0,0,0,-1,0,0
diprotes diam,pelayanan,negative,0,0,0,-1,0,0
tidak_ada permintaan maaf pihak hotel,pelayanan,negative,0,0,0,-1,0,0
pelayanan pilih pilih tamu,pelayanan,negative,0,0,0,-1,0,0
bayar uang upgrade_kamar tidak_diberi bon kwitansi,pelayanan,negative,0,0,0,-1,0,0
tidak_diinfokan awal,pelayanan,negative,0,0,0,-1,0,0
kamar kotor awal datang tidak_dibersihkan,pelayanan,negative,0,0,0,-1,0,0
kamar tidak_sesuai pesanan,pelayanan,negative,0,0,0,-1,0,0
mobil dipindahkan parkir lokasi jauh hotel tidak_ada pemberitahuan,pelayanan,negative,0,0,0,-1,0,0
lorong hotel ada sisa piring tidak_dibersihkan,pelayanan,negative,0,0,0,-1,0,0
makanan habis tidak_refill,pelayanan,negative,0,0,0,-1,0,0
air_minum habis refill lama,pelayanan,negative,0,0,0,-1,0,0
spaghetti jam delapan habis tidak_refill,pelayanan,negative,0,0,0,-1,0,0
datang bagian resepsionis tidak_informasi detail fasilitas hotel,pelayanan,negative,0,0,0,-1,0,0
staff sarapan tidak_enak pelayanan kaku,pelayanan,negative,0,0,0,-1,0,0
tidak_enak pelayanan,pelayanan,negative,0,0,0,-1,0,0
tidak_ada refill air_mineral,pelayanan,negative,0,0,0,-1,0,0
cangkir kotor tidak_diganti,pelayanan,negative,0,0,0,-1,0,0
stall telur lama,pelayanan,negative,0,0,0,-1,0,0
minta kasur bilang penuh padahal hotel sepi,pelayanan,negative,0,0,0,-1,0,0
tidak_perlu bohong staff depan,pelayanan,negative,0,0,0,-1,0,0
satpam kadang tidak_ada parkiran,pelayanan,negative,0,0,0,-1,0,0
parkir tidak_ada memberi arahan,pelayanan,negative,0,0,0,-1,0,0
staff resto tidak_ramah,pelayanan,negative,0,0,0,-1,0,0
staff matikan ac pusat kepanasan,pelayanan,negative,0,0,0,-1,0,0
hotel pelayanan tidak_pelatihan,pelayanan,negative,0,0,0,-1,0,0
tunggu teknis lama,pelayanan,negative,0,0,0,-1,0,0
hotel pelayanan buruk,pelayanan,negative,0,0,0,-1,0,0
staff egg station tidak_membuat pesanan sesuai urutan,pelayanan,negative,0,0,0,-1,0,0
menunggu lama pesanan telur tidak_datang,pelayanan,negative,0,0,0,-1,0,0
perlakukan customer buruk,pelayanan,negative,0,0,0,-1,0,0
lima_puluh menit koper barang lain baru dikirim,pelayanan,negative,0,0,0,-1,0,0
makanan kosong terlambat refill sarapan makan_siang,pelayanan,negative,0,0,0,-1,0,0
pelayanan buruk checkin tidak_detail,pelayanan,negative,0,0,0,-1,0,0
jutek satpam,pelayanan,negative,0,0,0,-1,0,0
harus parkir mandiri kondisi hujan,pelayanan,negative,0,0,0,-1,0,0
staff lambat,pelayanan,negative,0,0,0,-1,0,0
staff tidak_teliti membaca detail pesanan,pelayanan,negative,0,0,0,-1,0,0
pelayan resto disampaikan telur pesan tidak_pakai paprika malah diberi paprika tidak_pakai garam,pelayanan,negative,0,0,0,-1,0,0
sulit pelayanan bertele_tele,pelayanan,negative,0,0,0,-1,0,0
sarapan tidak_disiapkan alasan tidak_ada pesanan,pelayanan,negative,0,0,0,-1,0,0
staff nomor tidak_aktif,pelayanan,negative,0,0,0,-1,0,0
perlakukan staff pool tidak_sopan tidak_beretika,pelayanan,negative,0,0,0,-1,0,0
hospitality tidak_bersahabat,pelayanan,negative,0,0,0,-1,0,0
booking sepihak cancel,pelayanan,negative,0,0,0,-1,0,0
cs reservasi hotel tidak_ramah tersinggung sikapnya,pelayanan,negative,0,0,0,-1,0,0
staff tidak_bisa menjawab pertanyaan memuaskan pelanggan,pelayanan,negative,0,0,0,-1,0,0
pelayanan payah,pelayanan,negative,0,0,0,-1,0,0
minta pelayanan menurunkan suhu ac tidak_berubah,pelayanan,negative,0,0,0,-1,0,0
staff tidak_semangat melayani keamanan,pelayanan,negative,0,0,0,-1,0,0
satpam staff tidak_ramah mahal senyum,pelayanan,negative,0,0,0,-1,0,0
lift hanya beroperasi tidak_ada pemberitahuan,pelayanan,negative,0,0,0,-1,0,0
tamu baku hantam akibat berebut lift tidak_respon apapun manajemen hotel,pelayanan,negative,0,0,0,-1,0,0
staff parkir tidak_ada,pelayanan,negative,0,0,0,-1,0,0
tidak_ramah datang checkin,pelayanan,negative,0,0,0,-1,0,0
pertama pelayanan awal kurang,pelayanan,negative,0,0,0,-1,0,0
masuk dihiraukan bawaan banyak,pelayanan,negative,0,0,0,-1,0,0
sekeluarga tidak_diberi welcome_drink,pelayanan,negative,0,0,0,-1,0,0
jumlah staff dikurangi sehinga respon lambat,pelayanan,negative,0,0,0,-1,0,0
front_office tidak_mau terima saran terutama orang gendut,pelayanan,negative,0,0,0,-1,0,0
staff pelayanan tidak_sopan tidak_ajar,pelayanan,negative,0,0,0,-1,0,0
staf tidak_percaya memaksa mengecek masuk kamar_mandi,pelayanan,negative,0,0,0,-1,0,0
kurang_ajar,pelayanan,negative,0,0,0,-1,0,0
pelayanan buruk,pelayanan,negative,0,0,0,-1,0,0
diminta menunggu alasan staff cek kamar sepuluh menit,pelayanan,negative,0,0,0,-1,0,0
tidak_melayani early_checkin alasan penuh ditunggu satu jam pelayanan buruk,pelayanan,negative,0,0,0,-1,0,0
satff tidak_profesional,pelayanan,negative,0,0,0,-1,0,0
tidak_ramah,pelayanan,negative,0,0,0,-1,0,0
tidak_semua staff gemar sapa ada mas nabrak hanya melihat,pelayanan,negative,0,0,0,-1,0,0
waktu refill makanan memakan waktu lama,pelayanan,negative,0,0,0,-1,0,0
pelayanan mulai pengaturan parkir keluar masuk tidak_bantu,pelayanan,negative,0,0,0,-1,0,0
tidak_maximal pelayanan,pelayanan,negative,0,0,0,-1,0,0
salah_satu hotel bintang pelayanan bisa bilang cukup buruk,pelayanan,negative,0,0,0,-1,0,0
resepsionis pria tidak_ramah,pelayanan,negative,0,0,0,-1,0,0
pelayanan tidak_oke satpam hingga front_office,pelayanan,negative,0,0,0,-1,0,0
tamu raja harusnya diberi pelayanan prima bukan_memandang jaket warna dipakai tamu,pelayanan,negative,0,0,0,-1,0,0
tidak_bersahabat,pelayanan,negative,0,0,0,-1,0,0
tidak_bisa checkin lebih_awal pesan online,pelayanan,negative,0,0,0,-1,0,0
tidak_sesuai pesanan pelayanan tidak_memuaskan,pelayanan,negative,0,0,0,-1,0,0
hotel berbeda katanya dapat sarapan nyatanya tidak,pelayanan,negative,0,0,0,-1,0,0
katanya bisa booking sesuai telepon ternyata tidak,pelayanan,negative,0,0,0,-1,0,0
pelayanan tidak_ramah,pelayanan,negative,0,0,0,-1,0,0
masak telur lama,pelayanan,negative,0,0,0,-1,0,0
pelayanan buruk terutama resepsionis,pelayanan,negative,0,0,0,-1,0,0
pelayanan makan lama pesan gorengan satu jam,pelayanan,negative,0,0,0,-1,0,0
pelayan resto tidak_ramah,pelayanan,negative,0,0,0,-1,0,0
hati_hati open bil kartu_kredit,pelayanan,negative,0,0,0,-1,0,0
resepsionis ngeselin,pelayanan,negative,0,0,0,-1,0,0
pengalaman terburuk checkin,pelayanan,negative,0,0,0,-1,0,0
pelayanan resepsionis lambat checkin,pelayanan,negative,0,0,0,-1,0,0
tidak_memuaskan pelayanan kamar,pelayanan,negative,0,0,0,-1,0,0
telepon front_office tidak_angkat,pelayanan,negative,0,0,0,-1,0,0
front_office tidak_pernah merespon telepon kamar,pelayanan,negative,0,0,0,-1,0,0
booking room dkasih room ada orangnya,pelayanan,negative,0,0,0,-1,0,0
proses checkin lama setengah jam,pelayanan,negative,0,0,0,-1,0,0
resepsionis tidak_angkat telepon,pelayanan,negative,0,0,0,-1,0,0
resepsionis jutek,pelayanan,negative,0,0,0,-1,0,0
pengalaman checkin memuakkan,pelayanan,negative,0,0,0,-1,0,0
staff melempar menyalahkan agoda,pelayanan,negative,0,0,0,-1,0,0
manajemen aneh,pelayanan,negative,0,0,0,-1,0,0
awal datang resepsionis lama,pelayanan,negative,0,0,0,-1,0,0
antre lama,pelayanan,negative,0,0,0,-1,0,0
tidak_jelas antre,pelayanan,negative,0,0,0,-1,0,0
checkin seperti ambil sembilan bahan pokok,pelayanan,negative,0,0,0,-1,0,0
customer meminta menitipkan makanan satpam tapi tidak_ada satpam depan,pelayanan,negative,0,0,0,-1,0,0
tidak_punya standar pelayanan,pelayanan,negative,0,0,0,-1,0,0
pelayanan tidak_memuaskan,pelayanan,negative,0,0,0,-1,0,0
pass wifi tidak_diberi minta resepsionis,pelayanan,negative,0,0,0,-1,0,0
ac bocor keluhan berkali_kali tidak_ada tanggapan,pelayanan,negative,0,0,0,-1,0,0
hotel pelayanan terburuk,pelayanan,negative,0,0,0,-1,0,0
pembatalan secara sepihak membuat customer merasa dirugikan,pelayanan,negative,0,0,0,-1,0,0
satpam tidak_bantu sama sekali,pelayanan,negative,0,0,0,-1,0,0
pelayanan kalah hotel harga lebih_murah,pelayanan,negative,0,0,0,-1,0,0
tolong perhatikan sop jobdesk satpam,pelayanan,negative,0,0,0,-1,0,0
tidak_manusiawi satpam memperlakukan driver gojek antar makanan tamu,pelayanan,negative,0,0,0,-1,0,0
cara satpam memperlakukan driver ojek online tidak_manusiawi,pelayanan,negative,0,0,0,-1,0,0
memperlakukan tindakkan pengusiran layaknya mengusir binatang cara mendorong,pelayanan,negative,0,0,0,-1,0,0
hotel tidak_membolehkan driver online masuk,pelayanan,negative,0,0,0,-1,0,0
dibagian depan senyum genit,pelayanan,negative,0,0,0,-1,0,0
satpam kurang_ajar ojol,pelayanan,negative,0,0,0,-1,0,0
satpam tidak_sopan berarti tidak_sopan tamu hotel,pelayanan,negative,0,0,0,-1,0,0
masuk tidak_ada ucapan welcome,pelayanan,negative,0,0,0,-1,0,0
tolong beri edukasi tukang parkir pintu depan,pelayanan,negative,0,0,0,-1,0,0
satpam maksa parkir mobil tempat lebih_jauh,pelayanan,negative,0,0,0,-1,0,0
sudah mengajukan keluhan langsung tidak_respon,pelayanan,negative,0,0,0,-1,0,0
banyak satpam tidak_manusiawi enaknya sendiri,pelayanan,negative,0,0,0,-1,0,0
disenyumin tidak_senyum,pelayanan,negative,0,0,0,-1,0,0
staff perlu diberi pelatihan sedikit,pelayanan,negative,0,0,0,-1,0,0
satpam memperlakukan driver gojek maling,pelayanan,negative,0,0,0,-1,0,0
perlakuan satpam driver online kasar,pelayanan,negative,0,0,0,-1,0,0
satpam harus ganti lebih_baik hati,pelayanan,negative,0,0,0,-1,0,0
tidak_profesional staff miris kejam jahat tidak_manusiawi,pelayanan,negative,0,0,0,-1,0,0
satpam arogan memperlakukan driver online kasar,pelayanan,negative,0,0,0,-1,0,0
satpam tidak_sopan kasar tidak_manusiawi,pelayanan,negative,0,0,0,-1,0,0
layanan buruk,pelayanan,negative,0,0,0,-1,0,0
kecewa awal checkin tidak_sesuai pesanan,pelayanan,negative,0,0,0,-1,0,0
waktu checkin kamar lama menunggu,pelayanan,negative,0,0,0,-1,0,0
rasa pelayanan minim,pelayanan,negative,0,0,0,-1,0,0
resepsionis cewek ada ramah dipaksakan,pelayanan,negative,0,0,0,-1,0,0
aneh ramah seperti dipaksakan,pelayanan,negative,0,0,0,-1,0,0
staff pool galak tidak_ramah,pelayanan,negative,0,0,0,-1,0,0
merasa kecewa pelayanan hotel,pelayanan,negative,0,0,0,-1,0,0
salah_satu hotel merendahkan profesi ojek,pelayanan,negative,0,0,0,-1,0,0
awal datang tidak_ada staff bantu angkat koper,pelayanan,negative,0,0,0,-1,0,0
antre ambil makanan nasi habis tidak_segera kasih tambah baru,pelayanan,negative,0,0,0,-1,0,0
sudah keluhan pihak hotel tapi tidak_ada tanggapan,pelayanan,negative,0,0,0,-1,0,0
kedepannya mohon pelayanan tingkatkan lagi,pelayanan,negative,0,0,0,-1,0,0
koki tidak_ramah,pelayanan,negative,0,0,0,-1,0,0
satpam pilih kasih naik mobil tidak_dipersika naik motor butut diperiksa tidak_perlu pilih kasih,pelayanan,negative,0,0,0,-1,0,0
kecewa pemesanan kamar tidak_sesuai,pelayanan,negative,0,0,0,-1,0,0
pelayanan front_office membuat tidak_nyaman,pelayanan,negative,0,0,0,-1,0,0
kata_kata tidak_senang tidak_ramah,pelayanan,negative,0,0,0,-1,0,0
tidak_suka pelayanan diberi,pelayanan,negative,0,0,0,-1,0,0
tidak_ramah tidak_sopan,pelayanan,negative,0,0,0,-1,0,0
staff lupa,pelayanan,negative,0,0,0,-1,0,0
staff buka pintu sendiri tidak_ada izin,pelayanan,negative,0,0,0,-1,0,0
keramah tamahan staff hotel tidak_senyum tidak_tanggap dalam melayani,pelayanan,negative,0,0,0,-1,0,0
lambat mempersiapkan kamar,pelayanan,negative,0,0,0,-1,0,0
sarapan tidak_melihat staff gm sapa tamu,pelayanan,negative,0,0,0,-1,0,0
staff berjas ambil makanan sarapan,pelayanan,negative,0,0,0,-1,0,0
arogan,pelayanan,negative,0,0,0,-1,0,0
pegawai tidak_jujur barang hilang,pelayanan,negative,0,0,0,-1,0,0
tidak_merespon,pelayanan,negative,0,0,0,-1,0,0
driver tidak_dihargai staff posisi pemeriksaan,pelayanan,negative,0,0,0,-1,0,0
pihak hotel merendahkan pengunjung bayar harga promo,pelayanan,negative,0,0,0,-1,0,0
tidak_menawarkan bantu,pelayanan,negative,0,0,0,-1,0,0
satpam bisa lebih_sopan tamu,pelayanan,negative,0,0,0,-1,0,0
kamar tidak_dirapikan setiap_hari,pelayanan,negative,0,0,0,-1,0,0
tidak_enak mau batas reschedule tidak_dilayani,pelayanan,negative,0,0,0,-1,0,0
kondisi kamar_mandi basah tidak_dibersihkan,pelayanan,negative,0,0,0,-1,0,0
front_office sedikit jutek,pelayanan,negative,0,0,0,-1,0,0
pelayanan hotel tidak_ada,pelayanan,negative,0,0,0,-1,0,0
staff terlihat linglung,pelayanan,negative,0,0,0,-1,0,0
pelayanan staff reto sarapan lambat refill makanan minuman habis,pelayanan,negative,0,0,0,-1,0,0
pelayanan staff tidak_beri handuk pool,pelayanan,negative,0,0,0,-1,0,0
terlambat refill makanan sarapan,pelayanan,negative,0,0,0,-1,0,0
satpam tidak_sigap tidak_bantu menyebrang jalan,pelayanan,negative,0,0,0,-1,0,0
tidak_ada antrean sehingga tamu baru data bisa nyalip,pelayanan,negative,0,0,0,-1,0,0
front_office mohon dipilih yang ramah,pelayanan,negative,0,0,0,-1,0,0
front_office pelit senyuman tidak_ramah,pelayanan,negative,0,0,0,-1,0,0
sambut front_office lempeng,pelayanan,negative,0,0,0,-1,0,0
staff keamanan tukang parkir tidak_menghormati tamu,pelayanan,negative,0,0,0,-1,0,0
satpam tidak_bantu saat kesulitan mengeluarkan kendaraan,pelayanan,negative,0,0,0,-1,0,0
staff tidak_pede hadapi customer,pelayanan,negative,0,0,0,-1,0,0
staff lebih_utamakan tamu asing daripada tamu lokal,pelayanan,negative,0,0,0,-1,0,0
tidak_melihat pesanan tipe kasur,pelayanan,negative,0,0,0,-1,0,0
staff tidak_mau lepas sepatu masuk kamar,pelayanan,negative,0,0,0,-1,0,0
front_office tidak_dua_empat_jam,pelayanan,negative,0,0,0,-1,0,0
tidak_melihat staff satpam senyum,pelayanan,negative,0,0,0,-1,0,0
tidak_ada staff standby cek makanan habis,pelayanan,negative,0,0,0,-1,0,0
lama proses refill,pelayanan,negative,0,0,0,-1,0,0
pelayanan diskriminatif,pelayanan,negative,0,0,0,-1,0,0
